topic,student_id,writing_id,group,is_cii,cor_sent,cor_if_head,cor_if_head_lemma,cor_main_head,cor_main_aux
68,60766,225720,lower,True,I've understood that I would receive medical treatment if I got injured participating in the activity and that I could not ask for any related compensation.,injured,injure,understood,'ve
68,18145,477010,lower,True,I would be obliged if you gave me your view to this point.,gave,give,obliged,would
68,65464,544785,lower,True,"If I was hurt, would I get the insurance?",hurt,hurt,get,would
68,64908,545852,lower,True,I think the law in Australia is pretty good because if everyone followed their rules thousands of accidents could been avoided.,followed,follow,think,
68,79383,548757,lower,True,"Kidnapping is considered as a serious crime, for that reason this law stipulates severe penalties for violation of its provisions and establishes a prison term of 20 to 40 years for anyone convicted, however if the victim is deprived of life, the prison term could be from 40 to 70 years.",deprived,deprive,considered,
68,137222,55915,lower,True,"If I was hurt in the skydiving, I would be given some first-aid treatment.",hurt,hurt,given,would
68,53980,580104,lower,True,They could avoid troubles and not pay heavy fines if thought about the consequences of their behavior.,thought,think,avoid,could
68,119322,626354,lower,True,"If you were caught using the phone while driving, you would receive a very expensive fine and a note in your license to drive.",caught,catch,receive,would
68,110260,657062,lower,True,"If the fine was increased and there was more inspection, people would respect more the law about talking on cellphones in the cars.",increased,increase,respect,would
68,49102,657583,lower,True,"I also think that the criminals should be judged like in Arabia where if a person is caught committing a crime, such as a robbery, a part of his body is cut off like a hand or something; thus, the people would think hard before committing crimes.",caught,catch,think,
68,36758,667559,lower,True,If the Brasilian government were more restricted people might have more responsibility and take care of each other and be more reflective about how they affect the world with their mistakes.,restricted,restrict,have,might
68,134067,673249,lower,True,"If they gave a fine, everyone would think before using a cellphone while driving.",gave,give,think,would
68,26405,690510,lower,True,Many accidents could be avoided if some warnings were given.,given,give,avoided,could
68,107585,691552,lower,True,Most of the traffic accidents would be avoided if Brazil had more strict laws about this.,had,have,avoided,would
68,156871,693520,lower,True,"In Thailand, if you were caught with narcotics you would be arrested but it not a biggest problem.",caught,catch,arrested,would
68,138300,694210,lower,True,"If the laws were enforced as they should be, the country would be much better.",enforced,enforce,enforced,
68,80900,73757,lower,True,Would you mind if she came tothe dropzone?,came,come,mind,Would
68,133839,738373,lower,True,"If the world thought that we live in a society, and what we do can harm other human beings, and if we respected each other, maybe, it wouldn't be necessary to have as many laws as today.",thought,think,thought,
68,28641,753363,lower,True,"If a driver is caught very drunk, he will be arrested and may serve terms of six months to three years.",caught,catch,arrested,will
68,30502,77778,lower,True,"If I get damaged, I would receive medical treatment.",damaged,damage,receive,would
68,160648,77973,lower,True,I'm aware of all risks I could have and I understand my responsibility if the equipment is stolen or suffers damages.,stolen,steal,'m,
68,94609,793668,lower,True,"Fines could be avoided if people were more educated and obeyed the laws, thus also avoiding a lot of problems for themselves.",educated,educate,avoided,could
68,171257,813017,lower,True,"I am sure that if Brazil had this current law, there would probably be much less cars accidents.",had,have,am,
68,27566,819213,lower,True,"Maybe if all people followed the rules, we wouldn't have many accidents and deaths in traffic.",followed,follow,have,would
68,155695,822528,lower,True,If you broke these laws you can lose your license and that could be a problem for people using car for their job.,broke,break,lose,can
68,114585,826331,lower,True,"If the laws were enforced, we all could live better in this world.",enforced,enforce,live,could
68,17794,856459,lower,True,"Many irresponsible peoples would drive their cars drunk, if not prohibited.",prohibited,prohibit,drive,would
68,168643,869078,lower,True,If this happened I think there would be less accidents.,happened,happen,think,
68,46384,870646,lower,True,"I think there are other countries that have more strict rules, like Australia has a lot of rules, and the law is very strict, I think one of the more important rule is the one about the cellphones, that you cannot use it when you are driving, and if you broke the law, you have to pay an expensive fine for breaking the rule, I think they are very strict because they care too much about the people's security, and they don't want to have a lot of accidents, so I think that could be a good idea, for all the countries...",broke,break,think,
68,146183,87133,lower,True,"I would be aware of my behavior and use all the equipment carefully, if I damaged the equipment I would have paid the cost.",damaged,damage,be,
68,119633,872494,lower,True,"So here in Brazil it is too easy to break the laws, but if you are caught by a camera you will pay an expensive fine and also you might lose your license.",caught,catch,is,
68,109723,873301,lower,True,"If you are caught drinking and driving you may go to the jail for 24 hours, and if you incise again and break the same law you can lose your license.",caught,catch,go,may
68,171975,892333,lower,True,"However the law is very strict and hard, if the driver is caught driving drunk, without his permission he may be suspended and arrested.",caught,catch,is,
68,67991,919543,lower,True,"When I read this text about laws in Australia, I thought that if these rules were brought to Brazil, Brazil would be a better place to live..",brought,bring,thought,
68,9719,920301,lower,True,"If everyone did their part, the law would be more efficient and the law would attend to the aspirations of society.",did,do,did,
68,37687,922036,lower,True,If rules were made to restrict using the mobile while driving not only talking using the accident would be decreased.,made,make,decreased,would
68,46740,936611,lower,True,"If all your points are deducted in a year, you may lose your driver's license unless you take another test.",deducted,deduct,lose,may
68,165004,941756,lower,True,I think it would be better if we had fewer rules and did not change them so often.,had,have,think,
68,125229,942191,lower,True,"If one of these conditions is not respected, you may pay a fine and sometimes, your driving license might be lost for several months.",respected,respect,pay,may
68,21495,955679,lower,True,If people were arrested for breaking the safety laws in traffic maybe the quantity of death would decrease.,arrested,arrest,decrease,would
68,144361,957534,lower,True,"If people are found drunk while they are driving, they may get about a $600 fine or even be put into jail for a couple of months, but I think the laws or the regulations are not strict enough, because there are still a lot of people drunk driving and even causing a lot of car accidents.",found,find,get,may
100,173281,1108665,upper,True,If there were no green businesses we even would not have a chance to use any sustainable products.,were,be,have,would
100,60075,1166599,upper,True,"If I had more money, I would like to invest in this kind of business.",had,have,like,would
100,152944,545366,upper,True,The concern of the industries about biodegradable products and recyclable materials may be the most important thing in this century even if companies' profits are slightly reduced.,reduced,reduce,be,
100,138118,84845,upper,True,"It's hard to find these kind of places, but if you looked for them, you would find good options.",looked,look,'s,
104,45019,35446,upper,True,"Finally, I could also spend more time with my friends, and I'd be happy if I exercised more and ate a healthy diet to live for a long time.",exercised,exercise,spend,could
104,151066,609422,upper,True,"Finally, I would also like to spend more time with my friends, and I'd be happier if I exercised more and ate a healthier diet.",exercised,exercise,like,would
104,142117,6179,upper,True,"Finally, I could also do with spending more time with my friends and parents, and I'd be happier if I exercised more and ate a healthier diet.",exercised,exercise,do,could
106,130077,561076,upper,True,"Speaking specifically about the first image, which we are more interestedin, it would be perfect for us if the watch appeared on the wrist of the womans hand holding the flower.",appeared,appear,Speaking,
107,89675,735539,upper,True,"If I was asked to choose which kind of renewable energy we should invest in, I would probably say wind power.",asked,ask,say,would
107,104345,772062,upper,True,"If the government offered some financial incentives for example, more people could install the solar panels on their roofs and the energy from the sun would be converted into thermal or electrical energy for millions of people.",offered,offer,install,could
107,104345,772062,upper,True,"If in small countries such as Japan for example this kind of energy is widely used, in Brazil this kind of investment in large scale would be a successful.",used,use,used,
107,44944,874426,upper,True,It would be possible if the council financed all expenses necessary for installation.%%,financed,finance,be,
107,68852,950382,upper,True,"In addition, if my city decided to use it, the high quality battery could be needed.",decided,decide,needed,could
108,164395,338982,upper,True,"Everyday everyone meets very different problems and difficulties and if they aren't completely solved and adequately fenced, they could remain unsolved and join to other problems: problems at work and in private life could cause stress.",solved,solve,meets,
108,92251,855808,upper,True,"Frequently I couldn't play because of crippled fingers, even if I wanted to.",wanted,want,play,could
109,54424,139609,upper,True,"I think that if you went on with your idea and bad friends, you would lose everything.",went,go,think,
109,37535,302391,upper,True,"If you got caught and were incarcerated again, you would meet even more guys whod have a bad influence on you.",caught,catch,meet,would
109,108833,640450,upper,True,"I'd like to start by saying that the first time I met Diego, Ana Julia hadn't told me that they were dating, but Diego didn't know about that and he asked me if I knew that they were dating.",knew,know,like,'d
73,71793,1003746,upper,True,The CEO argued that they do not have enough time for this and claimed that the company could lose good clients if they delayed.,delayed,delay,argued,
73,59533,1048883,upper,True,And it might be a mess if we decided to do all the things together.,decided,decide,be,
73,169403,1049900,upper,True,There was a lot of pressure for him to quit because three months of work may be lost if these papers were not found.,found,find,was,
73,63785,1190786,upper,True,"However the executives from the new company said that we could keep our jobs, if we pushed ourselves.",pushed,push,said,
73,79916,1192129,upper,True,"And, if there was no person interested, the deputy in charge would choose, personally, the persons contemplated.",was,be,choose,would
73,33661,1208111,upper,True,"When the CFO said that the company would fall in financial troubles if the merger be concluded, the CEO didn't agree and suggested that the CFO wasn't prepared for changes and challenges.",concluded,conclude,agree,did
73,27418,149168,upper,True,"You know few jobs are amazing and exhilarating and that is, all this characteristics and adjectives show you how funny and amazing it would be for you if you applied for it.",applied,apply,know,
73,58756,161957,upper,True,It would amazing if you got this job.,got,get,got,
73,64452,345822,upper,True,"Consider that, if you were hired, you would go regularly to Florida to watch wild crocodiles in their own natural environment: it looks totally exhilarating!",hired,hire,Consider,
73,146534,354839,upper,True,"So, after this I encourage you apply this job and if you had doubts please you would call me.",had,have,encourage,
73,8142,450317,upper,True,Aside from full accident insurance and one month holiday every year the most exhilarating thing is that you could go on regular trips to Florida to observe wild crododils if you got the job.,got,get,go,could
73,100211,630949,upper,True,"(If I had your abilities, I would do it myself.)",had,have,do,would
73,36483,633035,upper,True,Then the COO said that the investment plans would be damaged if the cash flow stayed negative for the next three months.,stayed,stay,said,
73,170702,708987,upper,True,If they disagreed then they could give us a suggestion.,disagreed,disagree,give,could
73,55383,731559,upper,True,"If you get hired, you will have full accident insurance, one month holiday every year and regular tips to Florida to observe crocodiles (I wish I could have this opportunity).",hired,hire,have,will
73,68291,741709,upper,True,"If our teams sat together, they might communicate better.",sat,sit,communicate,might
73,105050,762426,upper,True,You always said it would be exhilarating if you had an amazing job like that.,had,have,said,
73,87112,818417,upper,True,What would you say if I told you that you could take a business trip to Florida just to observe wild crocodiles?,told,tell,say,would
73,152130,822713,upper,True,"It would be really awful, if you missed this job.",missed,miss,be,
73,58647,841489,upper,True,I think you would be really spread if you decided to apply for this job.,decided,decide,think,
73,141325,852756,upper,True,"He argued that we have to think more about the merger, he added that it is risky, we could lose a lot of money if the merger is not correctly thought through.",thought,think,argued,
73,109184,887036,upper,True,"If I had to give you only 1 reason, it would be this one: it deals with animals, and that's utterly what you desire!",had,have,had,
73,115659,897929,upper,True,She insisted that it would better if they gave them a second chance.,gave,give,insisted,
73,55424,910712,upper,True,He argued about the satisfaction he would get if the pilots attended the party.,attended,attend,argued,
73,9127,917982,upper,True,The service director had the opinion that we could work faster if we put into operation a new computer system.,put,put,had,
73,40358,930985,upper,True,"Besides, she thinks Sunset, the company that she would work for if she accepted the job, is a mess.",accepted,accept,thinks,
73,144952,980618,upper,True,"He argued that if we had an inspection from the CEO, we would all be in trouble, so the best way to prevent that is be ready for any inspection from the CEO or any other authority and this way to avoid any punishment or sanction.",had,have,argued,
73,107740,997116,upper,True,"Hi, I would like to summarize the next steps we have decided during our last meeting: first, it's really important to move quickly on the emailing to our customers even if John disagreed and suggested that we should wait ans see what will be the new features of the new range.",disagreed,disagree,like,would
73,96964,999706,upper,True,Everybody agreed to the strategies that the principal announced and all of them agreed to comply with the measures proposed and that the students could improve their grades and behavior if everyone did their job.,did,do,agreed,
74,69694,1059199,upper,True,"If a woman got married, we knew at once that she would leave the office.",married,marry,knew,
74,15319,1081014,upper,True,If we compared the numbers of female empoyees in Italy and the idea that the society have of female roles with others European countries we would say that gender differences won't have been more a shame by a great work is done.,compared,compare,say,would
74,88972,108838,upper,True,What would you do if one of your colleagues is discriminated against?,discriminated,discriminate,do,would
74,168912,1090328,upper,True,"While in the northern part of the country women have their independence and may decide to continue to work even if they get married, in the south of the country this fact is less popular because the society expects that women take care of the house, husband and children once they get married.",married,marry,have,
74,94480,1113097,upper,True,"All in all, gender differences is so complicated, and even if we tried to make equality, some women would rather stick to the old fashion way where the men go to work and she takes care of her family.",tried,try,is,
74,45239,1113487,upper,True,"The Japanese government sets various policies which stimulate the social progress of women, but many companies in Japan have concerns that women may retire if they are married.",married,marry,sets,
74,139771,1135958,upper,True,"If they decided to study, they would be criticized by elders, because elders thought study were males job.",decided,decide,criticized,would
74,92588,1161733,upper,True,"But I noticed that woman could get in higher positions if they wanted, but because most women run the whole household and because they take care of the children as well, a lot of women are not willing to take a higher position because of their responsibility for their children.",wanted,want,noticed,
74,105901,136060,upper,True,"If you were harassed in your work, would you make a formal complaint to the government?",harassed,harass,make,would
74,121149,143844,upper,True,"If you owned a company, would you select your employees by gender or age?",owned,own,select,would
74,22789,149621,upper,True,What would you do if you were involved in a sexual/age harassment?,involved,involve,do,would
74,148058,173437,upper,True,"4. If your co-worker told you that she is subjected to unwanted conduct by her boss, how would you support her?",told,tell,support,would
74,100953,191362,upper,True,"If your boss behaved this way, what would you do?",behaved,behave,do,would
74,127895,212867,upper,True,"If you had the possibility of changing the law, what would your first actionbe to beat this enormous bane?",had,have,had,
74,33896,227127,upper,True,"6. If a man with less experience than a woman is given the job or the promotion for which they both applied, could it give a rise to a claim for discrimination?",given,give,give,could
74,128482,238622,upper,True,What would you do if your employer often asked you for a date?,asked,ask,do,would
74,75565,277702,upper,True,What would you do if you took time off because you were pregnant but you weredemoted when you came back to the work from maternity leave ?,took,take,do,would
74,75565,277702,upper,True,"If there was a person in your company who pursues a discrimination case, would you support this person ?",was,be,support,would
74,106538,307567,upper,True,If you heard about it what would you do?,heard,hear,do,would
74,106538,307567,upper,True,If your colleague found himself/herself in such a situation what would you advice be?,found,find,advice,would
74,9907,324475,upper,True,Would you sue your employer if you thought you were being harassed?,thought,think,sue,Would
74,70694,329250,upper,True,"If you were subjected to a sexual discrimination because of your gender, you would make a claim or allegations?",subjected,subject,make,would
74,21716,329391,upper,True,If someone close to you was discriminated for any reason would you interfere or advise?,discriminated,discriminate,interfere,would
74,96675,370640,upper,True,"7- If you are discriminated in your workplace, would you protest?",discriminated,discriminate,protest,would
74,146031,380238,upper,True,If I went somewhere to interview someone I would like to ask him a few questions.,went,go,like,would
74,146031,380238,upper,True,"I would ask him for some recomendations, and if any congratulated teachers ever saw the research and what they thought of it.",saw,see,ask,would
74,51267,420434,upper,True,Do you think you could afford a lawyer if you were discriminated?,discriminated,discriminate,think,Do
74,13010,426225,upper,True,"What would you do, if a man with less experience than you is given the job or the promotion for which you both applied?",given,give,do,would
74,38098,462945,upper,True,How long would you expect to work for us if hired?,hired,hire,expect,would
74,61696,490390,upper,True,"6. If you faced a sex discrimination, what would you do?",faced,face,do,would
74,69001,536074,upper,True,What would you do if you felt you were being treated unlawfully?,felt,feel,do,would
74,136570,544190,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,80018,549018,upper,True,How would you handle it if you get discriminated against because of your gender?,discriminated,discriminate,handle,would
74,40687,549298,upper,True,What would you do better today if this fact happened again with you?,happened,happen,do,would
74,134726,556278,upper,True,"4. If you were treated less favorably, what would you do?",treated,treat,do,would
74,134726,556278,upper,True,7. What would you do if your friends or your colleagues were discriminated?,discriminated,discriminate,do,would
74,134726,556278,upper,True,8. What would you do if your friends or your colleagues bullied other people?,bullied,bull,do,would
74,67094,560869,upper,True,"And if you are discriminated, how would you feel or react?",discriminated,discriminate,feel,would
74,67094,560869,upper,True,"If you saw a person suffering discrimination, you would help or just look?",saw,see,help,would
74,52284,561187,upper,True,"If you were discriminated in your job, would you complain to your boss?",discriminated,discriminate,complain,would
74,85063,561465,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either or them?",had,have,feel,would
74,40249,568439,upper,True,"If there were a case of discrimination in your workplace involving one workmate, would you inform your bosses about the problem?",were,be,inform,would
74,63066,569054,upper,True,What would you do if you saw any type of discrimination in the street?,saw,see,do,would
74,124478,57288,upper,True,6. What would you do if you saw a person being avictim of discrimination?,saw,see,do,would
74,14394,574648,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,37104,575400,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,13759,576350,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,44258,583683,upper,True,"If you saw someone else being discriminated against, what would you do?",saw,see,do,would
74,147031,585214,upper,True,What would you do if you felt that you were being discriminated?,felt,feel,do,would
74,63718,589093,upper,True,Would you support the friends who report if they are discriminated against?,discriminated,discriminate,support,Would
74,1128,589513,upper,True,Would you advise other female colleagues if you had a man boss who had discriminated you?,had,have,advise,Would
74,1128,589513,upper,True,"If you are discriminated by a man workmate, would you feel comfortable to report discrimination to your man boss?",discriminated,discriminate,feel,would
74,10713,590485,upper,True,"IF YOU were DISCRIMINATED against BECAUSE YOU ARE HISPANIC, WHAT WOULD YOU DO ABOUT IT?",DISCRIMINATED,discriminate,DO,WOULD
74,25800,592975,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,144095,596552,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to both alike?",had,have,feel,would
74,64844,599327,upper,True,"If you had to testify to help someone, would you do that?",had,have,do,would
74,88602,606265,upper,True,"If they did so, they were criticized that they might have got this position by some relationship, not their ability, or be gossiped about.",did,do,criticized,
74,97265,611993,upper,True,"If a woman looked for a job out of the house, they would be strongly objected to, by society.",looked,look,objected,would
74,165375,621563,upper,True,Would you be able to file a discrimination claim if you are discriminated at work?-,discriminated,discriminate,be,
74,78273,628147,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,123866,632110,upper,True,7. Would you fight against your boss if you were treated unfairly?,treated,treat,fight,Would
74,123866,632110,upper,True,8. What would you do if your colleague harassed you?,harassed,harass,do,would
74,1120,641471,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,171636,641701,upper,True,Would you be afraid of your employer if you exercised your rights?,exercised,exercise,be,
74,114210,645648,upper,True,"If you had the power of create rules about it, what would you do?",had,have,do,would
74,20220,650808,upper,True,"If you saw someone being discriminated against in a company, what would you do?",saw,see,do,would
74,10896,658209,upper,True,Would you tell to some one if you were discriminated at your workspace?,discriminated,discriminate,tell,Would
74,92205,664215,upper,True,If you had a company would you hire a woman even knowing that she has the right to take maternity leave?,had,have,hire,would
74,50189,670913,upper,True,What would you do if someone at work asked you to go out for some drinks?,asked,ask,do,would
74,49182,675219,upper,True,How would you feel if you faced discrimination in your workplace?,faced,face,feel,would
74,168461,680537,upper,True,If you witnessed discrimination occurring how would you react?,witnessed,witness,react,would
74,116701,688500,upper,True,If you were discriminated would you report it to your boss?,discriminated,discriminate,report,would
74,89642,688622,upper,True,"If they did, do you think they would report more frequently?",did,do,think,do
74,18478,696557,upper,True,"If you had both male and female superior, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,84681,699969,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,155789,702145,upper,True,"But if roles changed over the days, many things would be better for women.",changed,change,changed,
74,55840,713567,upper,True,"In the past, few people recognized that everyone should have the same right to get knowledge, but then, more and more people agreed that if women got more chances, they would have more contribution for the society and it was more useful for a women to raise her children.",got,get,recognized,
74,101889,720631,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,42341,723390,upper,True,Would you report discrimination to your superiors if you saw this happen.,saw,see,report,Would
74,43688,725827,upper,True,4) What would you do if you were discriminated by either gender or age?,discriminated,discriminate,do,would
74,64617,728548,upper,True,"10. If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,42195,730570,upper,True,"If you were demoted at your job because of maternity leave, what would you do?",demoted,demote,do,would
74,120894,731894,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,66763,732939,upper,True,Would you report it if it happened to you?,happened,happen,report,Would
74,26164,734309,upper,True,Would you feel comfortable to talk about sexual harassment and fight against your boss if it happened with you?,happened,happen,feel,Would
74,143368,740243,upper,True,How would you feel if you saw a friend being discriminated?,saw,see,feel,would
74,102858,752214,upper,True,If you saw someone treating another person in a discriminating way would you do something to help the person who was suffering discrimination or you would just leave them?,saw,see,do,would
74,139142,754971,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to both of them?",had,have,feel,would
74,123926,758942,upper,True,"If you had both male and female superiors, would you feel comfortable reporting about discrimination to either of them?",had,have,feel,would
74,21770,75960,upper,True,"If I saw a discrimination word in question, No doubt I would write about that topic.",saw,see,write,would
74,75223,762955,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,9558,766240,upper,True,"If you had Male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,161105,773899,upper,True,"Considering you have never been subjected to any of those conducts, if you were, what do you think you would do?",were,be,think,do
74,121358,774058,upper,True,"If you suffered discrimination at work, you would have the courage to denounce?",suffered,suffer,have,would
74,3756,774367,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,66910,779674,upper,True,What would you do if you knew that somebody else is being victim of this act?,knew,know,do,would
74,154389,780343,upper,True,How would you deal if you were discriminated?,discriminated,discriminate,deal,would
74,36296,782099,upper,True,"If a friend told you he or she has been victimized, what piece of advice would you give him or her?",told,tell,give,would
74,72897,787074,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,25988,787736,upper,True,"In general, their families had been too traditional and they couldn't choose their husband or if they wanted to marry.",wanted,want,had,
74,97240,789042,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,145528,789102,upper,True,"If you had both male and female superiors, would you be comfortable reporting discrimination to either of them?",had,have,had,
74,18148,791315,upper,True,"if you had both male and female superiors, would you feel comfortable reporting discrimination to either of them, why or why not?",had,have,feel,would
74,89000,793713,upper,True,What would you do if your boss practiced discrimination against you or against someone of your family?,practiced,practice,do,would
74,68048,793882,upper,True,"If you had both man or woman superior, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,137780,796506,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,150931,801595,upper,True,"If your colleague suffered sexual harassment from your employer, would you support them to file a lawsuit?",suffered,suffer,support,would
74,100477,802760,upper,True,What do you feel would happen if you brought the discrimination claim?,brought,bring,feel,do
74,15377,806990,upper,True,What would you do if you saw a work colleague being discriminate against?,saw,see,do,would
74,123154,814249,upper,True,Would you hire a woman if you heard she was pregnant?,heard,hear,hire,Would
74,61898,816432,upper,True,"4. If you had a chance to choose your sex, whom would you like to be - man or woman?",had,have,like,would
74,106518,817304,upper,True,What would you do if you were discriminated by your employer?,discriminated,discriminate,do,would
74,99246,817781,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,20309,818486,upper,True,"Would you ever hide your causes of discrimination during an interview, if (illegally) requested?",requested,request,hide,Would
74,132657,836636,upper,True,Would you know where you would get help if you were affected by discrimination?,affected,affect,know,Would
74,8010,840887,upper,True,Have you ever thought that you'd better quit the job if you were discriminated in your workplace?,discriminated,discriminate,thought,Have
74,71590,845985,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,93802,847850,upper,True,"If you were discriminated against, would you denounce it ?",discriminated,discriminate,denounce,would
74,163807,850800,upper,True,"If you had both male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,3868,860035,upper,True,How would you feel if you went to a job interview and the interviewer treated you less favorably because of your gender?,went,go,feel,would
74,3868,860035,upper,True,What would you do if you suffered sexual harassment in your job?,suffered,suffer,do,would
74,134604,866363,upper,True,"If you had both a male and female boss, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,166650,867609,upper,True,"If you had another gender, would it be more easily to get promotion or not, and why?",had,have,get,would
74,7118,870755,upper,True,What would you do if you were discriminated against?,discriminated,discriminate,do,would
74,128437,874273,upper,True,What would you do if you were discriminated by your boss?,discriminated,discriminate,do,would
74,74464,883644,upper,True,"If you had the choice, would you apply for a new law to be established concerning discrimination?",had,have,apply,would
74,116821,892318,upper,True,"If you felt discriminated, would you report it?",felt,feel,report,would
74,26112,892944,upper,True,If we had an opportunity to travel into the time we could see the reasons for this actual situation.,had,have,see,could
74,29692,897907,upper,True,"if you had both Male and female superiors, would you feel comfortable reporting discrimination to either of them?",had,have,feel,would
74,83722,942812,upper,True,What would man do if there wasn't the women?,was,be,do,would
74,94464,954588,upper,True,Would this be different if men and women had an equal pay?,had,have,be,
74,152818,986263,upper,True,"If the laws accepted for the last five years are enforced, in the long term there would be an opportunity to qualitatively change the status of women in Russian society - to overcome existing gender asymmetry, or an inequality of chances for women and men.",enforced,enforce,be,would
74,156131,987909,upper,True,"If women get married and have a child, it would be difficult to get a job.",married,marry,married,
75,30403,1048565,upper,True,"This is not new, but politicians most think to legalize all the informal people that works on the street if they planned carefully a way to raise money from these people I believe our government could provide quality utilities and invest in education, medical insurance, technology, investigation, create new companies and employed and a lot of things that we need.",planned,plan,is,
75,81371,1089305,upper,True,"If this came about, I would go back to work, after a year, in order to maintain my life and pay ongoing bills, such as insurance and housing.",came,come,go,would
75,36793,1107034,upper,True,"If I moved, I would have to spend more money in moving and commuting.",moved,move,have,would
75,84817,1133539,upper,True,"If I had greater income, my life would be simpler.",had,have,had,
75,68765,1163574,upper,True,If they had a job they could pay their rent or mortgage.,had,have,pay,could
75,4804,179287,upper,True,"I could sell or rent the house if I wanted to, although I have currently no intention to do so.",wanted,want,sell,could
75,75299,391529,upper,True,"So if I owned the house, I would have freedom to make changes in it.",owned,own,have,would
75,28621,547975,upper,True,"Sincerely, I am afraid about it, because after 2016 probably the bottom will drop out in the market, then it would be better if everybody started to save money.",started,start,am,
75,66875,578018,upper,True,If he got the salary of certain people I know for sure he would have a very quiet life and everything he wanted without any sacrifice.,got,get,know,
75,100456,592007,upper,True,"I rent a house currently, and I believe it would be tototototototototototototototototototototototototototototototototototototototototototototototototo my advantage if I bought one, for many reasons: I would gain building equity in the future, become independent, be free to make the changes I wanted to and so on.",bought,buy,rent,
75,72143,637390,upper,True,I would be grateful if you looked at the attachment that I sent you.,looked,look,be,
75,140948,638628,upper,True,"Besides, not only will l benefit from stability of having it, but I would also benefit from freedom of changing it if needed.",needed,need,benefit,will
75,174500,650167,upper,True,"Economists says that if the government had lower taxes, the purchases could increase and economy would be better than today.",had,have,says,
75,158088,670143,upper,True,"Recently, she asked me why does she work so much and never have money, I tried to explain to her that she does not need two expensive cars and if she had a simple one, she would have more money to go out and travel.",had,have,asked,
75,81258,744206,upper,True,"If I bought this house, I would get some benefit property in the future.",bought,buy,get,would
75,147181,767705,upper,True,"Beside that, if I had my own home, I would be free to make some changes in order to make it like I like.",had,have,had,
75,59901,868084,upper,True,"Maybe if I tracked every penny in a notebook, that wouldnt have happened, says the little voice inside my head",tracked,track,happened,would
75,79562,870073,upper,True,"Luckily in the last three months of the year, the things start looking up, but I think people will be thriftier in the future, because if they saved money the situation would be better.",saved,save,start,
75,60086,895693,upper,True,It would be nice if teachers in schools taught the children proper handling of money.,taught,teach,be,
75,100338,900327,upper,True,"If I lived in Brazil, I could say Im in good shape financially.",lived,live,say,could
75,100338,900327,upper,True,"And at the end, If I had a real financial problem here, I could always got some money from Brazil.",had,have,got,could
75,125239,943014,upper,True,"Of course we could buy a better apartment if we decided to get a mortgage but that is the point, you should not spend more money than you really need.",decided,decide,buy,could
77,52571,1007979,upper,True,"If I had to do an extreme sport, I would have tried hang gliding.",had,have,tried,would
77,67762,1019379,upper,True,"If I had to go to a friends house I would go by skates, if I had to buy some food at the supermarket too, at the beach, and etc.",had,have,go,would
77,84487,1034256,upper,True,"That situation happened, because my friend told me that if I wimped out, he would think less of me.",wimped,wimp,happened,
77,84487,1034256,upper,True,"So we argued, if I took up surfing, he would take up skydiving.",took,take,argued,
77,128610,1038196,upper,True,I almost thought if I stood there I would shake in my shoes.,stood,stand,thought,
